  0.34700000E+02  0.15421310E-24 -0.23432579E-41
  0.34800000E+02  0.15342355E-24 -0.30406888E-41
  0.34900000E+02  0.15263988E-24 -0.30778265E-41
  0.35000000E+02  0.15186203E-24 -0.23198364E-41
  0.35100000E+02  0.15108995E-24 -0.32118271E-41
  0.35200000E+02  0.15032357E-24 -0.22584169E-41
  0.35300000E+02  0.14956284E-24 -0.24783632E-41
  0.35400000E+02  0.14880771E-24 -0.23616140E-41
  0.35500000E+02  0.14805813E-24 -0.32769527E-41
  0.35600000E+02  0.14731404E-24 -0.32017743E-41
  0.35700000E+02  0.14657539E-24 -0.32184343E-41
  0.35800000E+02  0.14584212E-24 -0.26911764E-41
  0.35900000E+02  0.14511420E-24 -0.32041978E-41
  0.36000000E+02  0.14439156E-24 -0.31300466E-41
  0.36100000E+02  0.14367416E-24 -0.27388524E-41
  0.36200000E+02  0.14296195E-24 -0.23858101E-41
  0.36300000E+02  0.14225488E-24 -0.30263166E-41
  0.36400000E+02  0.14155290E-24 -0.31586007E-41
  0.36500000E+02  0.14085596E-24 -0.31643383E-41
  0.36600000E+02  0.14016402E-24 -0.22361326E-41
  0.36700000E+02  0.13947703E-24 -0.26684705E-41
  0.36800000E+02  0.13879495E-24 -0.31860051E-41
  0.36900000E+02  0.13811772E-24 -0.27427306E-41
  0.37000000E+02  0.13744531E-24 -0.29796503E-41
  0.37100000E+02  0.13677767E-24 -0.34233360E-41
  0.37200000E+02  0.13611475E-24 -0.22192244E-41
  0.37300000E+02  0.13545652E-24 -0.30197969E-41
  0.37400000E+02  0.13480292E-24 -0.28790393E-41
  0.37500000E+02  0.13415392E-24 -0.28505775E-41
  0.37600000E+02  0.13350948E-24 -0.30801970E-41
  0.37700000E+02  0.13286955E-24 -0.26701987E-41
  0.37800000E+02  0.13223409E-24 -0.22296291E-41
  0.37900000E+02  0.13160307E-24 -0.32184784E-41
  0.38000000E+02  0.13097643E-24 -0.29710036E-41
  0.38100000E+02  0.13035415E-24 -0.23451377E-41
  0.38200000E+02  0.12973618E-24 -0.27334009E-41
  0.38300000E+02  0.12912249E-24 -0.23801023E-41
